Interest_rate,high_risk_flag,internal_credit_rating,Income,Employment_length,Loan_amount,Loan_percent_income,Credit_history_length,age_employment_ratio,income_per_credit_year,Home_ownership_Mortgage,Home_ownership_Other,Home_ownership_Own,Home_ownership_Rent,Loan_intent_Debtconsolidation,Loan_intent_Education,Loan_intent_Homeimprovement,Loan_intent_Medical,Loan_intent_Personal,Loan_intent_Venture,Default_False,Default_True,is_eligible_False,is_eligible_True,age_group_18-25,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+
0.5277475805264066,-0.1715617925046904,-0.6683440196662627,-0.8279077105420963,0.06500747689270915,-0.3184985983436089,0.40914472131833646,-1.4489927042116069,0.07214457819412108,0.47335866820833555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.0083650761186722,-0.1715617925046904,1.0467589201770968,2.61996030898004,0.7497180560979498,1.300985097706086,-0.9243832839346512,1.1977624376859788,0.6083593626161449,0.809827156954524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.4558156439161418,-0.1715617925046904,-1.5258954895879424,-1.4956028348938821,0.06500747689270915,-0.0685387081180202,1.3767155679044385,1.5239393845653098,-0.5354501549234504,-2.146082188111498,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8131507593366933,5.82880363629134,1.0467589201770968,-1.1019522076188284,-0.5854447142836379,1.2984705612139489,2.4057372154027967,0.8941100264638716,-0.8402608045278347,-1.3918015796891354,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.07971472233825841,-0.1715617925046904,0.18920745025541708,0.20381374439614852,0.5461140570903865,-0.4285212104014743,-0.6322957060135874,0.17727470722025954,0.2849248131915172,0.027453964273876134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.133174229471085,-0.1715617925046904,1.0467589201770968,0.5526691877828389,0.06500747689270915,-0.891906624824828,-1.244042550164913,-0.19653694673088362,0.1816700938345877,0.5647745952753005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.21470687018538168,-0.1715617925046904,0.18920745025541708,0.8265631681394305,0.32017416706035606,0.3145725391457391,-0.4956977034772632,-0.7038658936791627,0.4365175651958291,1.1594820131491423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.6772141286995503,-0.1715617925046904,1.0467589201770968,0.26181019684715834,1.4157790119042775,-0.6707522642109152,-0.9243832839346512,0.17727470722025954,1.5616740814038463,0.06782153099628557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.5891343302426196,-0.1715617925046904,-0.6683440196662627,1.50236779591548,0.32017416706035606,0.6045924777486704,-0.6322957060135874,-0.7038658936791627,0.37682991437075714,1.6765928767062528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.6813588461909146,-0.1715617925046904,-0.6683440196662627,0.8687359735827684,0.5461140570903865,-0.4285212104014743,-1.0805761564843346,0.17727470722025954,0.37682991437075714,0.49587353377105037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.06307350189127076,-0.1715617925046904,1.0467589201770968,-0.15131285786029863,0.06500747689270915,-0.33998889451801123,-0.23979212351158657,0.46736164242396205,-0.2868836890835451,-0.4416930323747002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.33247550719483726,-0.1715617925046904,1.0467589201770968,-0.6894946183371798,-0.23038690479230556,-0.3617292009146859,0.21067651129195517,-0.19653694673088362,-0.3072244185087275,-0.3114421175366812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3299153194337624,-0.1715617925046904,0.18920745025541708,-0.0814573778917557,-0.23038690479230556,-0.6707522642109152,-0.7750773766159232,-0.19653694673088362,-0.3072244185087275,0.11201613872945204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.17572176337857606,-0.1715617925046904,0.18920745025541708,0.29027214894093123,1.2665264599601103,-0.6707522642109152,-0.9243832839346512,-0.7038658936791627,1.4570176256254217,0.7587675719691933,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.3056512922531392,-0.1715617925046904,-3.240998429431302,-0.932716457133085,-0.5854447142836379,-0.0685387081180202,0.7607366287338426,-1.4489927042116069,-0.6092541274824925,0.3959585835071024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.8861738670769252,-0.1715617925046904,-0.6683440196662627,-0.4802763610377347,0.9356157797181865,0.3145725391457391,0.8402050460052026,-1.4489927042116069,1.2015538108641157,0.732455729983879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.33311555413510624,-0.1715617925046904,0.18920745025541708,-0.8279077105420963,0.5461140570903865,-0.6707522642109152,-0.11990095913693094,1.610121907262714,0.05522589649117514,-1.8308074505735714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.6004084958672964,-0.1715617925046904,1.0467589201770968,0.31809371771618705,0.06500747689270915,-1.2913829146772926,-1.415194658569584,1.1977624376859788,-0.3171490578429526,-0.7449289676139448,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.4942184603322686,-0.1715617925046904,-1.5258954895879424,-0.26097027419962543,1.8152562724740133,0.3145725391457391,0.5920133122845387,1.0574031299714401,1.5811053987798633,-0.9936598266750392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.133174229471085,-0.1715617925046904,1.0467589201770968,0.26181019684715834,-0.23038690479230556,0.11926459550516055,-0.11990095913693094,0.17727470722025954,-0.5354501549234504,0.06782153099628557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1469196510664809,-0.1715617925046904,0.18920745025541708,-0.5015447070926351,0.9356157797181865,-2.377060013378612,-1.9793142958958412,-0.19653694673088362,1.2015538108641157,-0.181656245224891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.4515242380848314,-0.1715617925046904,0.18920745025541708,0.20381374439614852,-0.5854447142836379,0.7105901768365092,0.5920133122845387,0.700891833483206,-0.7994586178094477,-0.39153226873435315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.197178923497963,-0.1715617925046904,1.0467589201770968,-0.8279077105420963,-0.5854447142836379,0.3145725391457391,1.1943464095903555,-0.19653694673088362,-0.573763511247786,-0.40638935257116193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.12190006384640786,-0.1715617925046904,0.18920745025541708,-0.8279077105420963,0.32017416706035606,-0.6707522642109152,-0.11990095913693094,-0.7038658936791627,0.6399132812271011,-0.049648924767408606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.13150076795043997,-0.1715617925046904,0.18920745025541708,-1.321238486158761,-1.0405344342216574,-1.2913829146772926,-0.4956977034772632,-0.7038658936791627,-1.0629678857379279,-0.39482002136850014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.9021750405836445,-0.1715617925046904,-0.6683440196662627,0.35630959727938205,-1.710196404756234,0.9787570150289434,0.6780585698634064,0.8941100264638716,-1.5353545318392112,-0.4526078191302816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.8131507593366933,-0.1715617925046904,1.0467589201770968,1.028405662037733,1.1070819785831802,0.6045924777486704,-0.36496342306503304,0.17727470722025954,1.1379443347377352,0.6101948181280235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.05981551064033623,-0.1715617925046904,0.18920745025541708,1.410051029034272,-1.710196404756234,0.11926459550516055,-1.0805761564843346,0.700891833483206,-1.5353545318392112,0.4351631907578255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.3667913626691908,-0.1715617925046904,1.0467589201770968,-1.2882677733090981,0.9356157797181865,-0.6707522642109152,0.40914472131833646,0.8941100264638716,0.877754429753031,-1.507832614220992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.36831813584988915,-0.1715617925046904,0.18920745025541708,-0.014354777669005335,0.32017416706035606,0.06737992428198063,-0.0050237704629062805,-1.4489927042116069,0.4365175651958291,1.0854721786019899,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.133174229471085,-0.1715617925046904,1.0467589201770968,-0.37740890046469644,1.5562648709346907,-0.0221908632214328,0.31195814312564113,0.8941100264638716,1.6543921596692115,-0.9320741522885146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.4782172868255492,-0.1715617925046904,-1.5258954895879424,-0.11613205814002042,0.9356157797181865,1.4942710696641848,1.6864777947327547,-1.4489927042116069,1.2015538108641157,1.0077931803357123,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3566083681744803,-0.1715617925046904,-0.6683440196662627,-0.20534465902344584,0.7497180560979498,-0.7368573719818671,-0.6322957060135874,0.700891833483206,0.7758375155206086,-0.6630982568150663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.7811484123232544,-0.1715617925046904,1.0467589201770968,0.08210552311242274,-1.0405344342216574,-0.7234337792565658,-0.9243832839346512,1.0574031299714401,-1.0960904630443962,-0.7731506452505996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.6926330118155914,-0.1715617925046904,-1.5258954895879424,1.028405662037733,0.32017416706035606,1.9215188741818383,0.9901009129503617,0.17727470722025954,0.12511587090242135,0.6101948181280235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.9710534308325123,5.82880363629134,-2.383446959509622,0.07594281480273825,-0.5854447142836379,1.9215188741818383,1.8988135181247956,0.8941100264638716,-0.7994586178094477,-0.6374845003534826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.013092084000714826,-0.1715617925046904,0.18920745025541708,-0.41788176167347696,0.06500747689270915,0.49322684768984615,0.916612818826758,-0.19653694673088362,0.12511587090242135,-0.12356555240088583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.7182348894263422,-0.1715617925046904,-2.383446959509622,-0.2989880190006217,1.689117878020937,0.9787570150289434,1.3767155679044385,1.3200888651225207,0.9549704986392312,-1.2461477340279534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1469196510664809,-0.1715617925046904,0.18920745025541708,0.5526691877828389,0.32017416706035606,-0.6707522642109152,-1.0805761564843346,-0.7038658936791627,0.5676659455436067,0.9537690864017785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.7869665913352637,-0.1715617925046904,-0.6683440196662627,0.06520470497336182,-1.0405344342216574,0.3758069418932078,0.31195814312564113,-0.7038658936791627,-1.0027290066314152,0.5931195534566844,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.8131507593366933,-0.1715617925046904,1.0467589201770968,-0.932716457133085,0.06500747689270915,0.3377443634292328,1.318177064591184,-1.4489927042116069,0.022428587989445917,0.3959585835071024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.4782172868255492,-0.1715617925046904,-1.5258954895879424,-0.05832855967279974,0.32017416706035606,1.0910794004544495,1.257421350374822,-0.19653694673088362,0.6399132812271011,0.128329413005598,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.7421633055164487,-0.1715617925046904,-0.6683440196662627,-0.014354777669005335,-0.23038690479230556,-0.4285212104014743,-0.4956977034772632,0.17727470722025954,-0.5354501549234504,-0.12356555240088583,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.013092084000714826,-0.1715617925046904,0.18920745025541708,-1.3279041708038575,-0.23038690479230556,-2.377060013378612,-1.5944722798166473,0.700891833483206,-0.5354501549234504,-1.3854867589719635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.7956228126492753,-0.1715617925046904,1.0467589201770968,0.9501772803440124,0.9356157797181865,-0.9520202092351959,-1.5944722798166473,-1.4489927042116069,1.2015538108641157,1.8374384266619639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.6026330725378541,-0.1715617925046904,-1.5258954895879424,-1.1619900379421266,-0.5854447142836379,-1.4936859610850415,-0.7750773766159232,-0.19653694673088362,-0.6092541274824925,-0.6333605746103006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.4371965260987567,-0.1715617925046904,1.0467589201770968,1.0850721531137566,0.5461140570903865,-0.0221908632214328,-0.9243832839346512,-0.7038658936791627,0.5912164722445961,1.3556798094871583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.5556052100484816,-0.1715617925046904,1.0467589201770968,1.0850721531137566,-0.5854447142836379,0.8607463067796256,-0.11990095913693094,-0.7038658936791627,-0.573763511247786,1.3556798094871583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.133174229471085,-0.1715617925046904,1.0467589201770968,0.7081083582599236,0.7497180560979498,0.1531312131523064,-0.4956977034772632,-0.7038658936791627,1.0436100267460513,1.0702420931954957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.2931859645382806,-0.1715617925046904,1.0467589201770968,1.262844115189238,0.06500747689270915,-1.4936859610850415,-1.9793142958958412,-1.4489927042116069,0.1816700938345877,2.0873868105927795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.7811484123232544,-0.1715617925046904,1.0467589201770968,0.6366619858588642,0.5461140570903865,-0.0221908632214328,-0.6322957060135874,0.8941100264638716,0.5332900540383451,-0.2656708202086804,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.4852000466189155,-0.1715617925046904,1.0467589201770968,0.3727645658861379,0.5461140570903865,-1.1126975139277384,-1.415194658569584,-0.19653694673088362,0.8588172288144612,0.4351631907578255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.3773365495632429,-0.1715617925046904,0.18920745025541708,-0.31828878931449756,-1.0405344342216574,0.6045924777486704,0.9901009129503617,-0.7038658936791627,-1.0027290066314152,0.3142826905798397,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.1805954596005652,-0.1715617925046904,-0.6683440196662627,-1.6802260378379168,-0.5854447142836379,-2.0119858685440777,-1.0805761564843346,0.8941100264638716,-0.777208946635487,-1.7490302959873265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.013092084000714826,-0.1715617925046904,0.18920745025541708,-1.4238563760750322,-1.710196404756234,-0.6707522642109152,0.5024341708293047,0.700891833483206,-1.5353545318392112,-1.4457059438904025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.8366435733760673,-0.1715617925046904,-1.5258954895879424,-0.63449447505053,-1.0405344342216574,-0.21457363661204784,0.31195814312564113,-0.7038658936791627,-1.0244452893407474,0.08758762543407278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.824089313870853,-0.1715617925046904,1.0467589201770968,-2.3833457936232687,-0.23038690479230556,-1.1126975139277384,0.8402050460052026,1.3200888651225207,-0.7284190159928279,-2.4906228962788073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8861738670769252,-0.1715617925046904,-0.6683440196662627,0.290159593565344,0.06500747689270915,1.4942710696641848,1.318177064591184,0.46736164242396205,-0.22162399709579275,-0.14266427259376313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5277475805264066,-0.1715617925046904,-0.6683440196662627,-1.7294552154554428,-0.5854447142836379,-1.2913829146772926,-0.11990095913693094,-0.7038658936791627,-0.573763511247786,-0.6751800242261528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.0083650761186722,-0.1715617925046904,1.0467589201770968,0.14399437749308952,0.06500747689270915,-0.0221908632214328,-0.23979212351158657,0.17727470722025954,-0.06836118905883595,-0.014084838324749785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.6004084958672964,-0.1715617925046904,1.0467589201770968,-0.37740890046469644,1.1070819785831802,0.6045924777486704,1.0608027547950476,0.700891833483206,1.2015538108641157,-0.7759746104325534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
